time,frequency,confidence
31.11,43.558,0.330958
31.12,42.848,0.227567
31.13,122.485,0.516419
31.14,121.847,0.435381
31.15,121.682,0.154132
31.16,42.169,0.070905
31.17,37.419,0.113386
31.18,32.706,0.054865
31.19,32.677,0.048784
31.20,33.723,0.043770
31.21,175.490,0.079496
31.22,883.423,0.165397
31.23,83.242,0.106535
31.24,83.369,0.272388
31.25,83.499,0.259686
31.26,83.187,0.140841
31.27,45.536,0.106268
31.28,44.575,0.104029
31.29,43.953,0.045562
31.30,44.946,0.065300
31.31,41.825,0.011790
31.32,32.834,0.013727
31.33,165.483,0.105993
31.34,37.338,0.033656
31.35,37.682,0.011385
31.36,41.888,0.038421
31.37,340.459,0.042421
31.38,42.163,0.052698
31.39,1175.092,0.022910
31.40,179.329,0.210101
31.41,180.668,0.235893
31.42,180.573,0.098715
31.43,1225.619,0.055053
31.44,165.825,0.098141
31.45,167.273,0.334917
31.46,168.229,0.407299
31.47,170.048,0.070410
31.48,173.630,0.013434
31.49,167.730,0.031294
31.50,167.902,0.106438
31.51,167.064,0.095482
31.52,176.437,0.207274
31.53,129.833,0.164784
31.54,127.846,0.077262
31.55,126.239,0.125537
31.56,124.217,0.091959
31.57,167.158,0.019315
31.58,32.556,0.066305
31.59,41.672,0.009073
31.60,43.097,0.021726
31.61,271.959,0.019996
31.62,270.083,0.042492
31.63,1237.586,0.038395
31.64,1235.627,0.085698
31.65,1229.973,0.078953
31.66,1222.309,0.058174
31.67,1968.005,0.066912
31.68,1965.170,0.061406
31.69,1974.685,0.210219
31.70,1979.876,0.132960
31.71,1981.704,0.094732
31.72,1976.072,0.199676
31.73,1968.402,0.366229
31.74,1969.341,0.490659
31.75,1971.952,0.448542
31.76,1970.911,0.296624
31.77,1955.293,0.106903
31.78,1879.555,0.095475
31.79,1894.250,0.072431
31.80,1888.082,0.043048
31.81,1965.184,0.069118
31.82,83.668,0.057137
31.83,42.379,0.073010
31.84,41.433,0.038343
31.85,40.485,0.123964
31.86,40.646,0.051206
31.87,41.854,0.027543
31.88,44.779,0.023448
31.89,44.880,0.012802
31.90,176.372,0.005989
31.91,1254.276,0.013073
31.92,1245.377,0.026871
31.93,88.167,0.043812
31.94,88.360,0.031916
31.95,1227.124,0.010923
31.96,1220.114,0.048233
31.97,1207.380,0.043019
31.98,90.326,0.052812
31.99,1976.932,0.062789
32.00,1112.486,0.044061
32.01,1241.341,0.038881
32.02,1242.082,0.018768
32.03,1974.222,0.058907
32.04,1965.470,0.023809
32.05,1168.313,0.025500
32.06,1169.600,0.050006
32.07,1177.321,0.051567
32.08,86.198,0.122257
32.09,86.514,0.319333
32.10,85.025,0.376454
32.11,83.600,0.409735
32.12,83.050,0.677033
32.13,83.683,0.488627
32.14,85.619,0.426455
32.15,85.058,0.422229
32.16,84.542,0.166444
32.17,84.655,0.168433
32.18,254.203,0.089636
32.19,254.653,0.268568
32.20,253.876,0.245287
32.21,250.694,0.207250
32.22,124.418,0.362960
32.23,123.469,0.397630
32.24,123.342,0.397112
32.25,123.907,0.298580
32.26,125.428,0.226620
32.27,125.627,0.204887
32.28,258.696,0.286426
32.29,125.170,0.219080
32.30,251.915,0.403407
32.31,84.073,0.270052
32.32,84.595,0.367986
32.33,253.926,0.464575
32.34,253.787,0.530137
32.35,251.204,0.338184
32.36,251.456,0.200727
32.37,251.192,0.174840
32.38,249.664,0.258182
32.39,253.866,0.396300
32.40,251.045,0.451438
32.41,123.435,0.471942
32.42,120.566,0.392301
32.43,121.237,0.219057
32.44,127.232,0.169459
32.45,177.294,0.294463
32.46,170.482,0.426775
32.47,167.861,0.238943
32.48,251.205,0.210347
32.49,248.379,0.357981
32.50,249.712,0.484242
32.51,252.644,0.398641
32.52,253.914,0.328667
32.53,84.728,0.236916
32.54,251.086,0.241778
32.55,83.835,0.188418
32.56,83.667,0.265438
32.57,254.265,0.328559
32.58,254.259,0.359234
32.59,255.703,0.286308
32.60,255.986,0.441922
32.61,256.534,0.704237
32.62,256.456,0.665371
32.63,254.472,0.209480
32.64,252.112,0.135873
32.65,84.300,0.133821
32.66,42.290,0.136273
32.67,167.142,0.263109
32.68,259.803,0.358887
32.69,256.635,0.236366
32.70,254.016,0.368183
32.71,250.451,0.518302
32.72,251.100,0.422440
32.73,254.394,0.376011
32.74,258.163,0.254884
32.75,124.897,0.165162
32.76,253.536,0.581679
32.77,256.415,0.749931
32.78,257.430,0.795205
32.79,257.912,0.751390
32.80,256.900,0.699110
32.81,251.525,0.618690
32.82,250.408,0.638288
32.83,250.132,0.239397
32.84,250.702,0.462683
32.85,252.761,0.196467
32.86,296.536,0.248825
32.87,330.302,0.205620
32.88,166.781,0.131126
32.89,172.629,0.166234
32.90,172.253,0.266499
32.91,169.234,0.370050
32.92,253.824,0.391922
32.93,167.246,0.225671
32.94,168.996,0.159740
32.95,170.077,0.196428
32.96,246.752,0.157111
32.97,176.552,0.396309
32.98,174.851,0.278698
32.99,174.253,0.117459
33.00,174.917,0.246447
33.01,172.450,0.199683
33.02,341.622,0.116941
33.03,1176.561,0.050274
33.04,1199.283,0.052297
33.05,84.888,0.060895
33.06,1215.053,0.040660
33.07,1163.776,0.034762
33.08,86.516,0.131920
33.09,86.372,0.112278
33.10,1977.189,0.023789
33.11,1970.046,0.047054
33.12,1976.297,0.080576
33.13,1970.521,0.050733
33.14,84.114,0.102623
33.15,83.670,0.104226
33.16,84.037,0.355099
33.17,84.899,0.429908
33.18,84.741,0.158488
33.19,83.486,0.365056
33.20,82.799,0.333113
33.21,41.126,0.218610
33.22,41.558,0.127182
33.23,42.216,0.372783
33.24,42.043,0.403097
33.25,42.040,0.477813
33.26,251.990,0.307028
33.27,252.677,0.350662
33.28,252.663,0.223730
33.29,252.302,0.436882
33.30,251.380,0.283246
33.31,124.823,0.019591
33.32,1210.867,0.045754
33.33,1218.964,0.079846
33.34,1223.092,0.043290
33.35,1221.962,0.039195
33.36,1973.666,0.023536
33.37,1979.157,0.043363
33.38,1972.103,0.015426
33.39,85.492,0.048656
33.40,86.276,0.015892
33.41,1879.611,0.015705
33.42,1971.395,0.052425
33.43,1977.527,0.081714
33.44,1976.190,0.047526
33.45,1007.446,0.077455
33.46,1967.808,0.097687
33.47,1973.070,0.145213
33.48,1980.066,0.142903
33.49,1977.133,0.054878
33.50,84.737,0.339749
33.51,84.585,0.443629
33.52,84.163,0.499560
33.53,42.051,0.095126
33.54,41.845,0.132916
33.55,42.132,0.054744
33.56,42.006,0.117717
33.57,42.606,0.085430
33.58,42.891,0.056679
33.59,254.841,0.027488
33.60,332.181,0.065352
33.61,253.824,0.069433
33.62,84.450,0.054731
33.63,248.684,0.065230
33.64,1232.096,0.057798
33.65,1246.506,0.062885
33.66,1242.357,0.027342
33.67,1869.154,0.039604
33.68,1973.862,0.065909
33.69,1973.498,0.089858
33.70,1979.316,0.078704
33.71,1979.328,0.057421
33.72,1980.497,0.108827
33.73,1979.791,0.043609
33.74,1983.247,0.035541
33.75,1981.162,0.030995
33.76,1975.484,0.043140
33.77,1973.406,0.051906
33.78,1245.183,0.053797
33.79,1978.799,0.031198
33.80,1975.563,0.029045
33.81,85.121,0.092600
33.82,84.314,0.128219
33.83,1856.541,0.072852
33.84,1846.814,0.096420
33.85,36.767,0.365075
33.86,82.554,0.177833
33.87,39.241,0.100330
33.88,194.202,0.097636
33.89,252.178,0.173540
33.90,253.585,0.305094
33.91,253.675,0.275970
33.92,130.049,0.028138
33.93,85.181,0.067638
33.94,85.660,0.069108
33.95,182.552,0.189523
33.96,178.187,0.231285
33.97,168.098,0.135129
33.98,170.240,0.274289
33.99,167.294,0.588323
34.00,167.491,0.556429
34.01,167.827,0.477441
34.02,167.731,0.401853
34.03,169.434,0.301952
34.04,170.519,0.211367
34.05,251.295,0.273720
34.06,249.759,0.114327
34.07,167.634,0.148778
34.08,334.955,0.245009
34.09,334.912,0.218147
34.10,181.732,0.258033
34.11,175.066,0.140660
34.12,168.565,0.156945
34.13,169.245,0.122115
34.14,167.407,0.116566
34.15,162.203,0.083521
34.16,159.288,0.106098
34.17,158.697,0.152052
34.18,83.984,0.118060
34.19,83.692,0.162718
34.20,254.083,0.239686
34.21,84.665,0.127675
34.22,84.587,0.283333
34.23,85.652,0.433982
34.24,85.696,0.259453
34.25,250.281,0.211000
34.26,167.687,0.203274
34.27,332.830,0.118296
34.28,260.726,0.036307
34.29,258.819,0.160226
34.30,253.144,0.383069
34.31,253.557,0.509630
34.32,252.413,0.677508
34.33,249.858,0.677134
34.34,251.815,0.464969
34.35,252.036,0.432327
34.36,252.877,0.314682
34.37,346.281,0.230469
34.38,341.992,0.259858
34.39,339.416,0.324761
34.40,334.850,0.355402
34.41,331.606,0.174204
34.42,176.577,0.127112
34.43,173.878,0.113681
34.44,167.190,0.197074
34.45,165.864,0.517216
34.46,166.196,0.289993
34.47,167.596,0.269258
34.48,85.262,0.280929
34.49,84.637,0.282075
34.50,84.324,0.277913
34.51,167.665,0.135490
34.52,169.727,0.116841
34.53,85.450,0.065178
34.54,169.857,0.052634
34.55,170.417,0.043539
34.56,1962.138,0.022360
34.57,1878.308,0.091100
34.58,1886.794,0.091116
34.59,1961.948,0.121035
34.60,1971.348,0.113447
34.61,1978.226,0.130343
34.62,1970.113,0.089629
34.63,1974.899,0.129207
34.64,1975.029,0.177235
34.65,1976.059,0.189922
34.66,1967.796,0.249053
34.67,1958.492,0.200202
34.68,1954.891,0.134553
34.69,86.032,0.090831
34.70,83.677,0.113497
34.71,82.607,0.396814
34.72,83.168,0.313680
34.73,84.450,0.241094
34.74,84.875,0.438098
34.75,84.832,0.379909
34.76,84.260,0.174589
34.77,84.021,0.215439
34.78,179.636,0.199448
34.79,177.572,0.364011
34.80,176.411,0.322343
34.81,168.458,0.122390
34.82,83.074,0.058023
34.83,1853.147,0.057700
34.84,1680.244,0.049148
34.85,1695.350,0.085289
34.86,1727.960,0.237896
34.87,1818.272,0.600788
34.88,1820.290,0.578504
34.89,1821.036,0.779907
34.90,1815.746,0.748707
34.91,1817.964,0.728603
34.92,1816.354,0.786753
34.93,1821.702,0.785080
34.94,1826.713,0.693602
34.95,1842.089,0.629419
34.96,1845.771,0.606483
34.97,1845.270,0.726120
34.98,1847.279,0.653800
34.99,1867.370,0.488467
35.00,1873.501,0.441157
35.01,1864.592,0.605382
35.02,1852.799,0.829840
35.03,1849.475,0.770099
35.04,1850.245,0.400734
35.05,82.996,0.199470
35.06,1851.089,0.143774
35.07,1850.359,0.191623
35.08,1851.122,0.277568
35.09,1828.317,0.236475
35.10,1786.222,0.360033
35.11,1797.304,0.441175
35.12,1817.460,0.507655
35.13,1820.448,0.605082
35.14,1812.915,0.529776
35.15,1802.811,0.585075
35.16,1778.741,0.376284
35.17,1754.333,0.504953
35.18,1772.633,0.521134
35.19,1773.599,0.589870
35.20,1774.204,0.638916
35.21,1739.963,0.610567
35.22,1721.378,0.444871
35.23,1747.114,0.395335
35.24,1757.007,0.584819
35.25,1760.239,0.534818
35.26,1756.500,0.369598
35.27,1761.307,0.106309
35.28,1766.987,0.064714
35.29,1753.432,0.106986
35.30,1759.808,0.037872
35.31,1163.852,0.027653
35.32,1165.893,0.074871
35.33,1177.589,0.077083
35.34,1782.755,0.078892
35.35,1785.206,0.217612
35.36,1769.581,0.163468
35.37,346.797,0.077396
35.38,242.042,0.106709
35.39,240.791,0.116070
35.40,82.481,0.174659
35.41,1729.540,0.145438
35.42,1731.065,0.304047
35.43,1739.179,0.437251
35.44,1748.427,0.469401
35.45,1767.574,0.647582
35.46,1772.759,0.682565
35.47,1778.054,0.703021
35.48,1775.205,0.608862
35.49,1754.611,0.700463
35.50,1769.485,0.518081
35.51,1802.848,0.428307
35.52,1802.585,0.595720
35.53,1790.635,0.688498
35.54,1771.395,0.689128
35.55,1760.391,0.613006
35.56,1764.632,0.643197
35.57,1771.377,0.657912
35.58,1764.990,0.578381
35.59,252.014,0.233328
35.60,252.573,0.330491
35.61,253.921,0.582509
35.62,252.742,0.607730
35.63,251.604,0.499647
35.64,249.074,0.609111
35.65,251.255,0.560576
35.66,249.811,0.430429
35.67,249.500,0.279369
35.68,252.126,0.448811
35.69,253.918,0.559422
35.70,252.487,0.307183
35.71,251.867,0.322369
35.72,250.926,0.593328
35.73,251.228,0.510807
35.74,251.694,0.592338
35.75,251.332,0.614645
35.76,251.510,0.656456
35.77,250.802,0.703176
35.78,250.174,0.627270
35.79,251.124,0.668211
35.80,251.374,0.674545
35.81,251.895,0.417813
35.82,84.327,0.421252
35.83,172.404,0.305449
35.84,170.380,0.379090
35.85,169.627,0.447937
35.86,167.367,0.313013
35.87,166.820,0.289284
35.88,84.327,0.529048
35.89,83.814,0.645463
35.90,83.818,0.466292
35.91,83.628,0.570751
35.92,83.980,0.438982
35.93,84.422,0.561808
35.94,83.951,0.555696
35.95,83.371,0.484108
35.96,82.882,0.392519
35.97,249.885,0.248531
35.98,83.674,0.291567
35.99,83.764,0.311224
36.00,83.799,0.522643
36.01,83.746,0.473665
36.02,83.910,0.472928
36.03,83.734,0.409390
36.04,82.848,0.157009
36.05,247.382,0.090301
36.06,1715.437,0.116619
36.07,1727.082,0.270004
36.08,1750.629,0.518280
36.09,1765.567,0.596625
36.10,1770.735,0.764325
36.11,1777.626,0.702353
36.12,1765.849,0.721446
36.13,1778.678,0.780756
36.14,1792.930,0.700455
36.15,1806.796,0.794739
36.16,1811.056,0.713190
36.17,1825.843,0.724876
36.18,1837.202,0.839732
36.19,1841.401,0.747337
36.20,1840.961,0.635711
36.21,1876.429,0.342375
36.22,1889.885,0.288570
36.23,1889.033,0.451619
36.24,1882.332,0.377636
36.25,1858.937,0.414599
36.26,1852.855,0.378625
36.27,1853.406,0.415719
36.28,1866.622,0.450475
36.29,1851.377,0.385652
36.30,1788.016,0.378739
36.31,1766.854,0.430527
36.32,1763.526,0.447453
36.33,1733.314,0.386618
36.34,1716.724,0.448423
36.35,1713.439,0.337514
36.36,1715.057,0.409986
36.37,1733.813,0.559445
36.38,1740.591,0.639098
36.39,1733.665,0.571804
36.40,1696.668,0.414088
36.41,1693.307,0.367287
36.42,1698.007,0.341727
36.43,1756.199,0.258672
36.44,1765.957,0.286361
36.45,1773.725,0.339581
36.46,1762.872,0.490265
36.47,1747.609,0.528952
36.48,1755.242,0.299233
36.49,1761.238,0.077125
36.50,330.917,0.135966
36.51,83.777,0.222108
36.52,248.974,0.552086
36.53,249.851,0.584436
36.54,252.495,0.405040
36.55,249.539,0.460989
36.56,248.771,0.520708
36.57,249.561,0.511895
36.58,249.963,0.418516
36.59,253.316,0.125596
36.60,252.822,0.262866
36.61,252.490,0.181948
36.62,169.132,0.236821
36.63,168.939,0.249576
36.64,168.908,0.348516
36.65,168.232,0.351461
36.66,167.387,0.261671
36.67,254.796,0.241828
36.68,254.150,0.230831
36.69,83.098,0.246410
36.70,245.727,0.303650
36.71,248.462,0.568341
36.72,251.152,0.236897
36.73,83.528,0.218527
36.74,82.793,0.289013
36.75,83.207,0.293183
36.76,338.974,0.632605
36.77,333.005,0.508760
36.78,82.923,0.349231
36.79,164.876,0.491783
36.80,166.891,0.199398
36.81,170.038,0.196132
36.82,314.171,0.091483
36.83,43.930,0.081449
36.84,164.159,0.137204
36.85,163.748,0.068402
36.86,166.420,0.035609
36.87,85.230,0.025544
36.88,87.555,0.042233
36.89,253.840,0.048922
36.90,255.111,0.174158
36.91,255.313,0.103876
36.92,278.498,0.177832
36.93,322.663,0.130245
36.94,221.686,0.170669
36.95,84.322,0.093418
36.96,84.388,0.078065
36.97,177.563,0.094887
36.98,355.644,0.174212
36.99,251.876,0.219482
37.00,254.845,0.167541
37.01,185.860,0.076897
37.02,86.463,0.107975
37.03,86.393,0.124604
37.04,1774.252,0.074313
37.05,1766.604,0.221500
37.06,1768.785,0.312316
37.07,1779.069,0.256345
37.08,1778.820,0.244285
37.09,1800.722,0.301853
37.10,1805.184,0.445303
37.11,1807.483,0.457090
37.12,1817.167,0.450696
37.13,1819.316,0.452190
37.14,1806.300,0.510028
37.15,1819.528,0.560454
37.16,1851.575,0.415158
37.17,1861.186,0.317985
37.18,1856.366,0.444420
37.19,1852.372,0.397674
37.20,1851.231,0.340866
37.21,83.607,0.303674
37.22,84.349,0.421450
37.23,84.050,0.568118
37.24,83.161,0.594803
37.25,83.719,0.283770
37.26,175.486,0.237449
37.27,175.550,0.291380
37.28,84.492,0.272475
37.29,83.599,0.198018
37.30,249.984,0.192587
37.31,250.574,0.384285
37.32,250.464,0.274451
37.33,175.304,0.465690
37.34,173.253,0.318551
37.35,173.075,0.279080
37.36,169.570,0.441863
37.37,170.193,0.510430
37.38,168.675,0.508095
37.39,166.754,0.486395
37.40,169.154,0.288650
37.41,174.524,0.539503
37.42,174.361,0.634704
37.43,172.231,0.438391
37.44,167.179,0.407849
37.45,167.827,0.476328
37.46,171.331,0.566627
37.47,171.744,0.593569
37.48,169.976,0.610772
37.49,165.689,0.466195
37.50,168.197,0.495665
37.51,170.543,0.591942
37.52,170.229,0.701690
37.53,168.701,0.732996
37.54,167.539,0.784512
37.55,167.123,0.640701
37.56,167.949,0.677841
37.57,167.625,0.507626
37.58,163.111,0.377427
37.59,163.636,0.383289
37.60,166.159,0.167827
37.61,167.483,0.207589
37.62,85.225,0.096716
37.63,166.452,0.202819
37.64,166.743,0.317497
37.65,168.876,0.305917
37.66,167.464,0.299521
37.67,166.635,0.422012
37.68,166.595,0.183051
37.69,84.328,0.254660
37.70,84.819,0.345086
37.71,85.201,0.243676
37.72,168.067,0.254355
37.73,168.177,0.332163
37.74,169.924,0.279656
37.75,170.630,0.156126
37.76,169.119,0.208449
37.77,83.886,0.368069
37.78,83.378,0.418973
37.79,84.724,0.276932
37.80,84.156,0.303967
37.81,83.857,0.339244
37.82,83.938,0.365464
37.83,84.256,0.447053
37.84,84.762,0.495329
37.85,251.103,0.695101
37.86,252.246,0.658745
37.87,250.439,0.503852
37.88,248.574,0.516215
37.89,246.466,0.564437
37.90,243.187,0.475544
37.91,240.431,0.177955
37.92,82.349,0.305925
37.93,83.929,0.318251
37.94,85.198,0.349890
37.95,83.901,0.094714
37.96,81.280,0.005121
37.97,957.040,0.006157
37.98,949.817,0.007371
37.99,1359.075,0.009703
38.00,1346.438,0.036785
38.01,1345.714,0.027091
38.02,1343.071,0.007431
38.03,1761.094,0.016654
38.04,1739.869,0.022662
38.05,848.913,0.014553
38.06,631.893,0.032072
38.07,641.429,0.014018
38.08,1948.387,0.036712
38.09,1944.682,0.044895
38.10,1702.102,0.073845
38.11,1971.047,0.001358
38.12,1974.228,0.008669
38.13,1331.123,0.027186
38.14,1331.620,0.084037
38.15,1336.332,0.079363
38.16,1390.485,0.075060
38.17,85.013,0.194071
38.18,85.494,0.402021
38.19,85.360,0.407524
38.20,85.468,0.446138
38.21,85.086,0.393727
38.22,84.623,0.510831
38.23,84.132,0.441029
38.24,83.883,0.471260
38.25,84.143,0.391098
38.26,84.525,0.385372
38.27,84.782,0.364803
38.28,84.867,0.307126
38.29,84.596,0.209666
38.30,84.737,0.315623
38.31,172.464,0.273857
38.32,171.371,0.292393
38.33,84.326,0.410760
38.34,84.322,0.412463
38.35,84.017,0.581267
38.36,83.791,0.502960
38.37,83.884,0.434100
38.38,83.802,0.430015
38.39,172.923,0.291938
38.40,172.034,0.534376
38.41,169.687,0.642408
38.42,168.455,0.619261
38.43,168.073,0.471409
38.44,87.396,0.187183
38.45,84.967,0.278862
38.46,84.057,0.356279
38.47,83.052,0.299199
38.48,1051.779,0.008386
38.49,1429.128,0.007256
38.50,1410.221,0.014101
38.51,951.176,0.027618
38.52,950.657,0.017931
38.53,1356.984,0.011869
38.54,1353.227,0.019798
38.55,541.972,0.019253
38.56,542.020,0.013308
38.57,417.820,0.016853
38.58,422.009,0.045330
38.59,633.825,0.034802
38.60,624.408,0.045684
38.61,630.468,0.010557
38.62,1731.106,0.010482
38.63,1939.294,0.028739
38.64,1705.021,0.032336
38.65,1976.864,0.006586
38.66,1979.771,0.018936
38.67,1980.120,0.057778
38.68,1983.178,0.062555
38.69,1983.194,0.037115
38.70,1975.648,0.009363
38.71,1430.435,0.008600
38.72,973.086,0.020322
38.73,562.565,0.059173
38.74,1167.017,0.025258
38.75,1165.716,0.012872
38.76,1152.308,0.038490
38.77,1028.957,0.055043
38.78,990.426,0.198473
38.79,1971.046,0.136067
38.80,1966.729,0.284180
38.81,1966.704,0.721160
38.82,1969.100,0.819778
38.83,1969.885,0.870842
38.84,1969.409,0.825216
38.85,1953.104,0.496406
38.86,1942.229,0.478620
38.87,1943.391,0.369276
38.88,577.945,0.053017
38.89,551.662,0.019178
38.90,1942.700,0.012445
38.91,1930.234,0.014698
38.92,1310.568,0.012931
38.93,1263.087,0.037172
38.94,1251.154,0.026697
38.95,1966.068,0.008032
38.96,982.848,0.011841
38.97,973.424,0.039506
38.98,973.210,0.028935
38.99,552.929,0.103698
39.00,560.677,0.023391
39.01,1134.165,0.005545
39.02,566.471,0.069404
39.03,938.403,0.144773
39.04,937.345,0.145436
39.05,977.490,0.118879
39.06,256.805,0.113489
39.07,249.628,0.142454
39.08,1674.903,0.410011
39.09,1656.034,0.536542
39.10,1655.071,0.667585
39.11,1661.086,0.211616
39.12,553.347,0.194441
39.13,565.190,0.061440
39.14,1156.796,0.026394
39.15,579.523,0.086877
39.16,1707.456,0.034683
39.17,1695.398,0.046929
39.18,1689.786,0.017447
39.19,1678.420,0.001891
39.20,1192.003,0.000552
39.21,974.914,0.002193
39.22,557.392,0.062702
39.23,563.646,0.009660
39.24,1139.969,0.016092
39.25,570.033,0.104406
39.26,569.297,0.104427
39.27,560.443,0.151399
39.28,1033.096,0.149894
39.29,256.428,0.145867
39.30,1688.159,0.341968
39.31,1667.830,0.594533
39.32,1651.341,0.694452
39.33,1653.193,0.375589
39.34,545.593,0.045567
39.35,555.205,0.172696
39.36,574.961,0.077610
39.37,573.714,0.238182
39.38,570.416,0.185870
39.39,1685.130,0.081927
39.40,1660.459,0.040736
39.41,1651.812,0.009955
39.42,547.927,0.001445
39.43,1968.628,0.000923
39.44,546.462,0.003112
39.45,559.964,0.014587
39.46,1134.785,0.011122
39.47,567.297,0.100311
39.48,938.779,0.099880
39.49,939.966,0.119981
39.50,1030.634,0.119067
39.51,391.307,0.065555
39.52,407.352,0.158768
39.53,1653.459,0.359581
39.54,1644.986,0.694694
39.55,1648.615,0.614424
39.56,1644.892,0.177121
39.57,548.002,0.066533
39.58,557.059,0.085786
39.59,577.669,0.078977
39.60,572.873,0.360059
39.61,563.604,0.110938
39.62,557.921,0.044809
39.63,1659.868,0.020570
39.64,552.255,0.003189
39.65,673.638,0.000826
39.66,689.141,0.001829
39.67,563.031,0.033923
39.68,575.641,0.010353
39.69,1146.764,0.024649
39.70,572.989,0.163096
39.71,570.114,0.229490
39.72,570.807,0.225616
39.73,394.450,0.119480
39.74,319.096,0.254832
39.75,401.762,0.239518
39.76,1617.929,0.512651
39.77,1614.270,0.515904
39.78,1606.600,0.336059
39.79,1603.997,0.144742
39.80,552.566,0.178379
39.81,576.679,0.081481
39.82,1158.087,0.069010
39.83,573.938,0.181720
39.84,1703.608,0.032876
39.85,1669.881,0.015465
39.86,1650.031,0.004271
39.87,546.689,0.001134
39.88,1965.576,0.000574
39.89,545.670,0.002010
39.90,565.186,0.022551
39.91,1142.142,0.010240
39.92,570.787,0.079542
39.93,569.757,0.118180
39.94,567.681,0.097437
39.95,1034.764,0.185922
39.96,253.219,0.123656
39.97,247.239,0.134838
39.98,1643.225,0.218085
39.99,1633.709,0.663418
40.00,1630.508,0.698258
40.01,1628.679,0.404815
40.02,1634.276,0.109396
40.03,547.638,0.069269
40.04,555.529,0.098603
40.05,1155.864,0.016963
